date,oil_sentence_count,oil_sentences
2020-04-13,22,"And we’re going to supplement that team to really bring on all of the additional resources and platforms that we have in the United States of America, just like we did with ventilators to bring all of the capacity to bear so that we can also continue to increase testing."
2023-10-20,1,"In recent years, too much hate has been given too much oxygen, fueling racism, a rise in antisemitism and Islamophobia right here in America.It’s also intensified in the wake of recent events that led to the horrific threats and attacks that both shock us and break our hearts.On October 7th, terror attacks have triggered deep scars and terrible memories in the Jewish community.Today, Jewish families worried about being targeted in school, wearing symbols of their faith walking down the street, or going out about their daily lives.You know, I know many of you in the Muslim American community or the Arab American community, the Palestinian American community, and so many others are outraged and hurting, saying to yourselves, “Here we go again,” with Islamophobia and distrust we saw after 9/11.Just last week, a mother was brutally stabbed, a little boy—here in the United States—a little boy who had just turned six years old was murdered in their home outside of Chicago.His name was Wadea—Wadea—a proud American, a proud Palestinian American family.We can’t stand by and stand silent when this happens."
1974-08-09,1,He sold it before they found oil on it.
2006-07-19,0,
2005-01-20,0,
2021-08-26,0,
1983-10-27,12,"Its strategic importance, its energy resources, the Suez Canal, and the well-being of the nearly 200 million people living there—all are vital to us and to world peace."
1983-10-27,12,"To that end, the multinational force was created to help stabilize the situation in Lebanon until a government could be established and a Lebanese army mobilized to restore Lebanese sovereignty over its own soil as the foreign forces withdrew."
1983-10-27,12,We ordered the battleship New Jersey to join our naval forces offshore.
1983-10-27,12,What of Western Europe and Japan's dependence on Middle East oil for the energy to fuel their industries?
1983-10-27,12,What of Western Europe and Japan's dependence on Middle East oil for the energy to fuel their industries?
1983-10-27,12,What of Western Europe and Japan's dependence on Middle East oil for the energy to fuel their industries?
1983-10-27,12,"Its strategic importance, its energy resources, the Suez Canal, and the well-being of the nearly 200 million people living there—all are vital to us and to world peace."
1983-10-27,12,"To that end, the multinational force was created to help stabilize the situation in Lebanon until a government could be established and a Lebanese army mobilized to restore Lebanese sovereignty over its own soil as the foreign forces withdrew."
1983-10-27,12,We ordered the battleship New Jersey to join our naval forces offshore.
1983-10-27,12,What of Western Europe and Japan's dependence on Middle East oil for the energy to fuel their industries?
1983-10-27,12,What of Western Europe and Japan's dependence on Middle East oil for the energy to fuel their industries?
1983-10-27,12,What of Western Europe and Japan's dependence on Middle East oil for the energy to fuel their industries?
1996-10-06,1,"We had a BTU tax that turned into a $35 billion gas tax, a $265 billion tax increase."
2010-04-28,5, And that means addressing some of the underlying problems that led to this turmoil and devastation in the first place.
2010-04-28,5," Part of what led to the turmoil of the past two years was that in the absence of clear rules and sound practices, people didn’t trust that our system was one in which it was safe to invest or lend."
2010-04-28,5," For example, a business might hedge against rising oil prices by buying a financial product to secure stable fuel costs, so an airlines might have an interest in locking in a decent price."
