date,oil_sentence_count,text,word_count,Stemd_text,Sentiments
1998-03-25,1,scholars sorts events say killers armed mostly machetes clubs nonetheless work 5 times fast mechanized gas chambers used nazis,33,scholar sort event say killer arm mostli machet club nonetheless work 5 time fast mechan ga chamber use nazi,positive
2020-04-15,1,discussions included top leaders health healthcare transportation technology financial services food beverages hospitality real estate retail agriculture construction energy labor manufacturing sports industries,27,discuss includ top leader health healthcar transport technolog financi servic food beverag hospit real estat retail agricultur construct energi labor manufactur sport industri,positive
1976-01-19,11,taking longer look americas future neither sustained growth jobs unless continue assured supply energy run economy,30,take longer look america futur neither sustain growth job unless continu assur suppli energi run economi,neutral
1976-01-19,11,domestic production oil gas still declining,9,domest product oil ga still declin,neutral
1976-01-19,11,domestic production oil gas still declining,9,domest product oil ga still declin,neutral
1976-01-19,11,dependence foreign oil high prices still great draining jobs dollars away economy rate 125 per year every american,31,depend foreign oil high price still great drain job dollar away economi rate 125 per year everi american,positive
1976-01-19,11,last month signed compromise national energy bill enacts part comprehensive energy independence program,19,last month sign compromis nation energi bill enact part comprehens energi independ program,neutral
1976-01-19,11,legislation late complete answer energy independence still start right direction,19,legisl late complet answer energi independ still start right direct,positive
1976-01-19,11,urge congress move ahead immediately remainder energy proposals make america invulnerable foreign oil cartel,25,urg congress move ahead immedi remaind energi propos make america invulner foreign oil cartel,negative
1976-01-19,11,urge congress move ahead immediately remainder energy proposals make america invulnerable foreign oil cartel,25,urg congress move ahead immedi remaind energi propos make america invulner foreign oil cartel,negative
1976-01-19,11,proposals know would reduce domestic natural gas shortages allow production federal petroleum reserves stimulate effective conservation including revitalization railroads expansion urban transportation systems develop cleaner energy vast coal resources expedite clean safe nuclear power production create new national energy independence authority stimulate vital energy investment accelerate development technology capture energy sun earth future generations,83,propos know would reduc domest natur ga shortag allow product feder petroleum reserv stimul effect conserv includ revit railroad expans urban transport system develop cleaner energi vast coal resourc expedit clean safe nuclear power product creat new nation energi independ author stimul vital energi invest acceler develop technolog captur energi sun earth futur gener,positive
1976-01-19,11,proposals know would reduce domestic natural gas shortages allow production federal petroleum reserves stimulate effective conservation including revitalization railroads expansion urban transportation systems develop cleaner energy vast coal resources expedite clean safe nuclear power production create new national energy independence authority stimulate vital energy investment accelerate development technology capture energy sun earth future generations,83,propos know would reduc domest natur ga shortag allow product feder petroleum reserv stimul effect conserv includ revit railroad expans urban transport system develop cleaner energi vast coal resourc expedit clean safe nuclear power product creat new nation energi independ author stimul vital energi invest acceler develop technolog captur energi sun earth futur gener,positive
1976-01-19,11,proposals know would reduce domestic natural gas shortages allow production federal petroleum reserves stimulate effective conservation including revitalization railroads expansion urban transportation systems develop cleaner energy vast coal resources expedite clean safe nuclear power production create new national energy independence authority stimulate vital energy investment accelerate development technology capture energy sun earth future generations,83,propos know would reduc domest natur ga shortag allow product feder petroleum reserv stimul effect conserv includ revit railroad expans urban transport system develop cleaner energi vast coal resourc expedit clean safe nuclear power product creat new nation energi independ author stimul vital energi invest acceler develop technolog captur energi sun earth futur gener,positive
